"Ctl-1"	"Ctl-2"	"Ctl-3"	"Mub-1"	"Mub-2"	"Mub-3"
"ANTXR1"	131.088016589019	143.635443118366	132.344478856121	139.765652510103	146.063027346716	151.575291068643
"ANTXR2"	34.5094159174954	41.3534869746501	37.0955706744497	28.6137720026706	32.2438219066505	32.5065082050825
"ANXA1"	94.5486350293178	93.6604066089076	96.6614518804642	170.841050486533	176.396418725652	184.024129537111
"ANXA11"	27.082129861896	28.453252807183	28.2943368588949	34.9887520885597	34.5575655457715	30.949425316489
"ANXA2"	0.573166769563937	0.812950080205228	0.608480362556879	0.904700144202084	1.50711741630822	1.53785964305535
"ANXA2R"	10.4841754932737	7.80859945460284	8.62738228339575	8.10022222134424	6.15583170041385	5.88231313468672
"ANXA2R-AS1"	4.25098687426587	3.25180032082091	3.43356776014239	4.75493564162026	4.09681213165473	3.78697937102381
"ANXA2R-OT1"	10.3647657496145	12.8788407443039	11.3438124733818	9.44675266852874	10.1889628144781	10.6881245192347
"ANXA4"	33.5063740707585	29.2020226178983	30.7934526336821	37.5976548299796	41.4987964631347	38.8309559871477
"ANXA5"	268.982388566609	266.583446037825	266.579593124473	304.631474137255	317.91686681758	322.393050921016
"ANXA6"	145.297776084458	140.939871799791	148.2736254902	108.206345154217	111.29319174231	105.99697589759
"ANXA7"	54.3075514161831	52.0288051331346	52.3293111798916	58.8265489113727	60.7304637754621	60.2840980077698
"ANXA9"	2.45984071937856	2.73835816490182	3.28144766950317	2.4405864355219	3.2052778853879	3.99843507194392
"AOAH"	0.143291692390984	0.342294770612727	0.282508739758551	0.231434920609836	0.169816046907968	0.134562718767343
"AOC2"	1.76726420615547	2.22491600898273	1.10830351751432	1.95667705606497	1.40098238699074	1.36485043321163
"AOC3"	0.382111179709291	0.727376387552046	0.934451985355207	0.652225685354991	0.955215263857321	0.692036839374909
"AOPEP"	8.38256400487258	9.49867988450319	11.5176640055409	10.035859739172	8.83043443921434	10.8034639924639
"AP1AR"	29.3270330426881	28.4746462303463	23.6655398151586	25.8996715700643	26.53375732937	29.5653516377392
"AP1AR-DT"	1.14633353912787	1.34778565928761	0.934451985355207	0.904700144202084	1.48589041044472	1.26873420552067
"AP1B1"	196.261854678185	194.530396823846	206.274842906782	184.222196805429	192.889802281588	176.008036147685
"AP1G1"	175.938316307397	189.139254186695	190.258770506624	178.667758710793	188.368450032664	184.735389622024
"AP1G2"	7.618341645454	6.82450198909125	5.71536911973069	6.39601962412636	3.96945009647376	5.78619690699576
"AP1G2-AS1"	0.788104308150414	1.04827773500148	1.06484063447454	1.0940559883374	0.721718199358865	0.826599558142252
"AP1M1"	122.729334532878	118.41259720884	124.303845493762	98.6123157180272	106.283618358525	92.656043494085
"AP1S1"	100.686295853398	94.2166356111532	95.3575653892709	103.724923509681	108.767178044554	103.305721522243
"AP1S2"	57.3166769563937	57.419947770285	56.3930907441108	46.3711422749161	53.9802759108704	57.996531788725
"AP1S3"	1.43291692390984	1.21942512030784	1.10830351751432	1.15717460304918	1.46466340458123	1.86465481720461
"AP2A1"	159.292598041311	157.605348443998	165.050298343553	145.761920907722	151.327324800863	123.278673636425
"AP2A2"	117.093194632166	106.902935546987	111.721340853747	149.275523793344	152.622172158536	132.871073159982
"AP2B1"	370.576198471817	387.713007988404	400.097569822668	404.56928076423	423.5636750002	425.006735603885
"AP2M1"	421.659686809203	411.737822200785	436.932363198879	360.891199383683	373.680211220984	362.992545497678
"AP2S1"	95.3128573887364	91.7136051010477	98.7259388248536	88.1556652141101	97.4531839193102	82.8329650240689
"AP3B1"	103.982004778391	113.256782226486	113.199078877099	117.968690896304	117.066937337181	126.296723185921
"AP3B2"	49.1251685413758	46.9585638434335	49.0261320688685	44.9194141365454	44.3007612371162	45.6936546442822
"AP3D1"	387.866729353663	398.794801186991	404.248275152967	431.794443243241	430.313862864791	412.011821620067
"AP3M1"	70.6905682462189	75.2834561116367	74.7778902699365	65.3908848413972	69.6882602498574	67.3774756113626
"AP3M2"	45.2085289493555	44.6694675649609	46.3531647619223	50.5580103841304	48.9282485153583	51.6336375155835
"AP3S1"	48.384828130689	49.4615943535391	47.3093481887974	46.5184190425769	44.2583072253892	43.6175441261574
"AP3S2"	28.491164837074	29.6298910811642	30.0980465050456	33.4949448737144	33.0292211235998	31.8336946112458
"AP4B1"	23.7147750907079	24.7094037536063	23.4264939584398	23.3749269815934	20.7175577227721	21.2032398286257
"AP4B1-AS1"	0.931396000541398	0.962704042348296	0.825794777755764	0.673265223592249	0.615583170041385	0.768929821527676
"AP4E1"	21.732573345966	25.3512064485051	23.6438083736387	23.1434920609836	24.6233268016554	25.5092468291807
"AP4M1"	21.3265802175248	19.2968676932925	21.0360353912521	18.4095959576006	17.5335068432477	15.7438380957792
"AP4S1"	23.6431292445124	24.1531747513606	22.8832079204426	26.1521460289114	26.448849305916	27.8737060303783
"AP5B1"	20.9683509865474	18.2913768046176	18.9280855638229	21.8811197667481	21.0147358048611	18.6849946631225
"AP5M1"	61.0422609585593	57.783635964061	60.2178244516111	51.2523151459599	56.3364735617184	59.8611866059296
"AP5S1"	15.1650374447125	12.8360538979773	15.8422208679987	15.7796536779433	14.9225851220377	15.7438380957792
"AP5Z1"	110.382367038522	101.875481103613	99.0736418891719	132.759486277097	130.864491148453	122.086832413057
"APAF1"	29.3747969401518	35.5344758742338	34.2052889523046	28.8241673850432	31.9041898128345	30.4880674235724
"APBA1"	32.7421517113399	35.8339837985199	36.0307300399752	30.1286187557531	30.8852935313867	33.0832055712283
"APBA2"	73.7474576838933	73.1869006416338	74.9952046851353	66.4428617532601	67.2259275696919	67.5312615756682
"APBA3"	22.6162054490437	20.4521125441105	21.8618301690079	21.2288940813931	24.7931428485633	19.3770315024974
"APBB1"	56.9823296741481	53.9328197946679	56.2409706534715	58.279520917204	59.0747573181094	52.8639252300277
"APBB2"	122.872626225269	124.830624157829	127.824339019984	87.3982418375688	93.5261878345635	95.2704048872791
"APBB3"	22.2340942693344	16.9221977221667	17.9501706954279	21.0816173137323	17.4273718139302	18.8003341363517
"APC"	119.982910428718	140.533396759688	130.67115785909	112.498410954617	114.498469627698	129.853023610486
"APC2"	247.560280554157	243.286008212996	243.544265113391	384.918352050631	393.760958767851	341.251054793983
"APCDD1"	53.5910929542281	55.901014725691	52.8725972178888	62.5295076411301	63.9569686667135	59.9957493246969
"APEH"	113.248200886341	106.453673660558	119.088299528989	109.111045298419	111.29319174231	96.865934266949
"APEX1"	313.952098028647	311.081766217479	322.733638011865	327.774966198239	332.690862898573	317.279667607857
"APEX2"	38.7842847404931	37.1175891883176	38.0952169843646	29.4553535321609	29.441857132669	29.7383608475829
"APH1A"	179.329553027317	178.164428103925	184.565132828413	191.291481653148	194.142195627535	179.756569027633
"APH1B"	25.0999281171541	23.8536668270744	23.013596569562	29.8340652204315	26.703573376278	29.7960305841975
"API5"	114.203478835614	121.172348796906	118.740596464671	111.930343422211	111.102148689538	112.859674554725
"APIP"	14.2814053416348	13.1569552454267	13.7342710405696	14.4541627689961	13.7338727936819	14.7442293277932
"APLF"	4.20322297680221	3.80802932306659	3.54222496774183	4.52350072101042	4.01190410820075	5.26716927746458
"APLN"	11.6305090324016	12.4723657042013	10.1703146313078	10.0989783538837	9.38233659166524	8.43900479126625
"APLP1"	94.2620516445358	86.9214783124695	90.663574020975	73.8277396745375	74.761514651233	69.1844606919527
"APLP2"	653.672818738939	657.698008309192	637.64395707657	636.551229368234	677.544800156929	635.88573915785
"APMAP"	212.023940841193	206.232599294168	216.249574564411	214.708487711216	231.713996005923	216.607530724346
"APOA1-AS"	0.143291692390984	0.192540808469659	0.347703064318217	0.294553535321609	0.021227005863496	0.288348683072879
"APOBEC3B"	9.7199531338551	9.41310619185001	11.495932564021	6.35394054765185	5.47656751278197	6.05532234453045
"APOBEC3C"	10.293119903419	9.11359826756387	10.5832120201857	7.84774776249715	8.34221330435394	8.3044420724989
"APOBEC3F"	1.69561835995998	1.21942512030784	1.1300349590342	1.38860952365901	1.35852837526375	1.07650175013875
"APOBEC3G"	4.25098687426587	3.63688193776023	2.58604154086674	5.21780548283993	5.22184344242002	4.9788205943917
"APOD"	0.238819487318307	0.213934231632955	0.0217314415198885	0.0420790764745156	0.042454011726992	0.326795174149262
"APOE"	20.6101217555699	19.3396545396191	21.840098727488	34.0840519443576	39.758181982328	32.1220432943187
"APOL1"	0.286583384781969	0.0427868463265909	0.195582973678997	0.336632611796124	0.254724070361952	0.326795174149262
"APOL2"	38.0678262785382	33.5876743663739	38.5515772562823	38.5023549741817	39.5246849178296	40.5226015945085
"APOL3"	1.26574328278703	1.36917908245091	1.65158955551153	1.70420259721788	1.40098238699074	1.55708288859354
"APOL4"	2.1732573345966	1.66868700673705	1.82544108767064	2.60890274141996	1.69816046907968	1.49941315197897
"APOL6"	10.579703288201	11.6166287776694	10.5614805786658	18.8093471841085	18.3613600719241	22.4527507886081
"APOLD1"	18.8906214468781	18.8689992300266	19.297520069661	15.42198152791	15.3683522451711	16.8972328280707
"APOM"	2.34043097571941	3.23040689765762	2.60777298238662	2.040835209014	2.82319177984497	2.88348683072879
"APOO"	34.4616520200317	34.0155428296398	37.0303763498901	26.446699564233	28.1045557632687	29.546128392201
"APOOL"	41.4590629984581	41.9738962463857	40.550869876112	46.5815376572887	44.9800254247481	49.5959734885351
"APP"	1289.17147449295	1317.15027731778	1357.69354039656	1477.31221686729	1544.43449261624	1573.78788896623
"APP-DT"	0.979159898005059	0.599015848572273	0.673674687116545	1.47276767660804	0.360859099679432	0.961162276909595
"APPBP2"	158.050736707256	159.017314372775	159.226272016223	171.724711092498	179.898874693129	186.119463300774
"APPBP2-DT"	0.405993128441122	0.320901347449432	0.565017479517102	0.715344300066764	0.148589041044472	0.461357892916606
"APPL1"	107.277713703384	121.300709335885	108.983179222241	100.568992774092	109.10681013837	113.051907010107
"APPL2"	50.0088006444535	51.7506906320117	50.5907958583005	52.6198851313817	49.5013776736727	52.9984879487951
"APRG1"	0.931396000541398	0.620409271735568	0.456360271917659	0.862621067727569	1.16748532249228	0.980385522447787
"APRT"	57.842079828494	56.2219160731405	62.2171170714409	59.7102095173376	64.9758649481613	55.2860541678399
"APTR"	14.806808213735	14.8256422521638	13.9950483388082	13.5915417012685	14.0310508757709	15.4747126582445
"APTX"	47.5250779763431	56.114948957324	52.6987456857297	54.029534193278	55.4024853037246	52.5563533014167
"AQP1"	1.12245159039604	1.36917908245091	1.5212009063922	1.4938072148453	0.976442269720817	1.15339473229151
"AQP11"	1.91055589854646	1.4119659287775	1.91236685375019	2.10395382372578	2.52601369775603	1.63397587074631
"AQP3"	0.66869456449126	0.534835579082387	1.1300349590342	0.715344300066764	1.0613502931748	0.519027629531181
"AQP4"	26.8671923233096	24.9447314084025	24.1436315285962	14.4752023072334	13.8187808171359	16.6088841449978
"AQR"	75.753541377367	85.9801676932845	79.7543903779909	75.5319422717554	82.2546477210471	86.6968373772455
"AR"	8.38256400487258	11.5738419313428	8.3448735436372	11.1509552657466	11.2715401135164	12.5143328453629
"ARAF"	87.1929948199139	86.1727085017541	88.2731154537873	83.0430574224564	81.4692485040977	72.6830913799036
"ARAP1"	28.4195189908786	24.4954695219733	27.2729591074601	30.1706978322277	30.5881154492978	24.9902191996495
"ARAP1-AS2"	0.238819487318307	0.171147385306364	0.217314415198885	0.231434920609836	0.042454011726992	0.0768929821527676
"ARAP2"	22.9266707825575	27.1054671478954	24.8825005402724	27.3513997084351	23.6893385436616	25.9321582310209
"ARAP3"	14.4963428802212	11.0817931985871	13.7777339236093	11.424469262831	9.99791976170662	9.89997145216883
"ARB2A"	42.6770423837815	41.41766724414	41.0072301480297	45.6137188983749	46.9541369700532	48.7885971759311
"ARC"	186.518019595598	184.175980012811	193.735801149806	137.787935915801	147.612598774751	122.740422761355
"ARCN1"	225.063484848773	226.000122297053	232.04833254937	233.938625660069	241.329829662086	238.060672744969
"AREL1"	70.7144501949508	73.1013269489806	74.1042155828199	74.5851630510788	76.9691232610366	72.7599843620564
"ARF1"	482.41536438298	466.804493423107	490.869801051242	498.847451605382	522.545203341681	452.246074531503
"ARF3"	177.442879077502	168.986649566871	189.020078339991	171.051445868906	186.458019504949	176.046482638761
"ARF4"	252.145614710669	250.003543086271	254.018819925977	242.312361878498	258.863336505334	259.340805555747
"ARF5"	132.903044692638	122.156446262417	128.6066709147	128.193906479612	141.35063204502	118.780434180488
"ARF6"	164.021223890213	162.525835771556	158.574328770627	144.752023072334	159.20254397622	157.438380957792
"ARFGAP1"	156.66558368081	146.994210555003	147.252247738765	166.022996230201	153.322663352032	152.286551153556
"ARFGAP2"	88.458738102701	85.1672176130792	89.68565915258	89.7967491966162	88.4529334331879	85.3704334351103
"ARFGAP3"	64.0275045500382	60.3294533204932	64.9770101444667	67.5369177415975	69.6882602498574	69.7611580580984
"ARFGEF1"	81.0314520471016	86.5363966955302	88.4252355444265	86.9564115345864	93.7172308873349	94.5783680479042
"ARFGEF1-DT"	0.573166769563937	0.427868463265909	0.521554596477325	0.336632611796124	0.849080234539841	0.538250875069373
"ARFGEF2"	79.8373546105101	90.8150813281893	90.3810652812164	96.9922712737583	99.4485224704788	100.960485566584
"ARFGEF3"	40.0261460745483	49.3546272377226	45.8533416069648	48.075344872134	52.3457964593812	52.5947997924931
"ARFIP1"	40.6709586903077	38.7862761950547	40.5074069930722	36.4615197651677	36.7651741555751	41.4260941348036
"ARFIP2"	41.6023546908491	39.4066854667902	39.0514004112397	45.0246118277316	41.2440723927728	43.6944371083102
"ARFRP1"	31.6913459671394	30.9134964709619	28.2508739758551	31.91697950592	31.4371956838376	30.0074862851176
"ARG2"	1.91055589854646	1.98958835418648	1.5212009063922	1.85147936487868	1.52834442217171	1.57630613413174
"ARGLU1"	311.969896283905	288.383344241223	268.100794030865	280.246649320274	240.268479368911	278.640944076092
"ARHGAP1"	93.3067736952626	89.6598364773713	94.9881308834328	94.2150522264403	96.8800547609958	81.141319416708
"ARHGAP11A"	57.9137256746895	63.5812536413141	61.8694140071227	37.6607734446914	40.0341330585535	41.5991033446473
"ARHGAP11B"	3.24794502752898	2.78114501122841	3.0424018127844	1.80940028840417	1.10380430490179	2.09533376366292
"ARHGAP12"	56.433044853316	61.8697797882505	61.0001563463271	72.481209227353	71.3015126954831	75.2397830364831
"ARHGAP17"	73.6280479402341	76.9521431183738	82.5142834510168	72.7968023009119	74.1034774694646	71.3374641922302
"ARHGAP18"	1.62397251376449	1.54032646775727	2.34699568414796	1.83043982664143	1.37975538112724	2.15300350027749
"ARHGAP19"	37.3274858678514	33.9513625601499	36.2263130136542	21.5655266931892	25.4511800303317	23.5676990298233
"ARHGAP20"	20.9205870890837	21.6929310875816	20.5796751193344	17.6521725810593	18.573630130559	18.8772271185045
"ARHGAP21"	60.7317956250455	70.8550175168346	66.4112852847794	74.7745188952141	74.9313306981409	74.8360948801811
"ARHGAP23"	63.7886850627198	65.9131367661133	67.845560425092	78.7299520838186	83.7617651373553	74.0863883041916
"ARHGAP24"	1.12245159039604	0.406475040102614	0.804063336235876	3.21904935030044	2.97178082088944	2.86426358519059
"ARHGAP25"	1.67173641122815	1.02688431183818	1.3256179327132	2.06187474725126	1.97411154530513	2.34523595565941
"ARHGAP26"	26.2701436050138	26.8273526467725	27.7075879378579	52.1780548283993	53.8104598639624	55.997314252753
"ARHGAP27"	3.79722984836108	2.95229239653477	3.25971622798328	7.27968023009119	4.83975733687709	5.84386664361034
"ARHGAP27P1-BPTFP1-KPNA2P3"	0.835868205614075	0.513442155919091	0.847526219275653	1.03093737362563	0.742945205222361	0.941939031371403
"ARHGAP29"	2.50760461684223	2.3532765479625	2.91201316366506	1.7462816736924	2.44110567430204	2.05688727258653
"ARHGAP30"	0.382111179709291	0.663196118062159	0.282508739758551	0.441830302982413	0.997669275584313	0.80737631260406
"ARHGAP31"	103.337192162632	108.742769939031	115.350491587568	131.181520909302	131.39516629504	129.237879753264
"ARHGAP31-AS1"	0.477638974636614	0.599015848572273	0.73886901167621	0.694304761829507	0.297178082088944	0.557474120607565
"ARHGAP32"	38.9753403303477	44.4983201796546	42.89786556026	52.8933991284661	51.5391702365683	55.2668309223017
"ARHGAP33"	135.076302027235	129.579964100081	133.496245256675	83.4848877254389	79.1979588767036	75.3358992641741
"ARHGAP35"	236.192472957806	265.727709111293	262.950442390651	272.167466637167	298.260659387983	280.966956786213
"ARHGAP39"	41.3157713060671	39.9843078921992	42.1372651070639	44.8562955218336	45.192295483383	38.0812494111582
"ARHGAP4"	5.4450843108574	5.13442155919091	4.04204812269927	5.00741010046735	5.60392954796295	4.65202542024244
"ARHGAP42"	55.5255308015064	59.7304374719209	58.4141148054604	54.4924040344976	59.7752485116048	62.4371015080473
"ARHGAP45"	30.6883041204025	31.4483320500443	30.5978696600031	31.664505047073	30.1211213203009	30.4880674235724
"ARHGAP5"	164.092869736409	191.278596503025	179.45824407124	206.229553801601	213.267727910544	220.509849568599
"ARHGAP5-AS1"	5.2062648235391	4.57819255694523	4.84611145893514	4.39726349158688	4.56380626065164	4.07532805409668
"ARHGAP6"	5.61225795198022	6.65335460378489	5.80229488581024	8.94180375083456	10.740864966929	10.4574455727764
"ARHGAP9"	3.60617425850644	2.54581735643216	2.86855028062529	6.774731312397	5.49779451864547	4.72891840239521
"ARHGDIA"	317.152279158712	300.470628328485	332.512786695815	296.699568221809	302.399925531364	305.76494353048
"ARHGDIB"	0.405993128441122	0.320901347449432	0.499823154957436	0.547027994168702	0.42454011726992	0.49980438399299
"ARHGDIG"	2.07772953966927	2.09655547000296	2.36872712566785	3.2400888885377	3.7147260261118	3.46018419687454
"ARHGEF1"	80.0045282516329	71.53960705806	71.3443225097941	68.7782504975957	65.3154970419773	63.7635054501826
"ARHGEF10"	1.95831979601012	1.51893304459398	1.71678388007119	1.78836075016691	1.12503131076529	1.71086885289908
"ARHGEF10L"	78.6432571739186	77.7436997754157	75.0821304512149	99.4538972475175	103.566561607997	93.7517684897619
"ARHGEF11"	123.708494430883	123.397264805888	123.065153327129	128.572618167882	128.444612480014	133.332431052899
"ARHGEF12"	142.002067159465	178.078854411271	165.528390056991	176.121974584085	197.687105606738	199.902530351658
"ARHGEF17"	23.5953653470487	23.532765479625	22.9049393619625	30.6546072116846	27.5101995990908	26.9125437534687
"ARHGEF18"	80.5299311237332	78.342715623988	81.1234711937439	85.1890903226567	86.0330547647494	79.2958878450416
"ARHGEF19"	6.44812615759429	5.77622425408978	5.56324902909147	6.01730793585572	6.00724265936937	4.65202542024244
"ARHGEF2"	319.779293519213	311.274307025949	324.928513605373	553.802725481099	572.938115261621	561.799350853658
"ARHGEF2-AS2"	1.57620861630083	1.21942512030784	1.3256179327132	1.19925367952369	1.0613502931748	2.01844078151015
"ARHGEF25"	7.618341645454	7.0812230670508	5.88922065188979	7.19552207714216	6.68650684700125	5.78619690699576
"ARHGEF26"	67.5859149110809	69.1435436637709	70.9096936793963	44.4775838335629	42.1568336449031	49.0384993679276
"ARHGEF26-AS1"	1.14633353912787	0.834343503368523	1.21696072511376	0.652225685354991	0.5306751465874	0.576697366145757
"ARHGEF28"	16.3113709838404	17.4142464549225	18.1457536691069	13.3390672424214	14.7739960809932	16.5127679173068
"ARHGEF3"	9.60054339019595	10.1190891562388	10.5397491371459	12.1818926393723	13.181970641231	14.1867552071856
"ARHGEF37"	7.71386944038132	8.17228764837887	7.60600453196099	6.64849408297346	8.61816438057938	7.67007496973857
"ARHGEF38"	0.119409743659154	0.0855736926531819	0.239045856718774	0.252474458847093	0.275951076225448	0.173009209843727
"ARHGEF39"	9.29007805668215	8.62154953480807	9.04027967227363	4.77597517985752	4.64871428410563	5.97842936237768
"ARHGEF4"	18.9622672930736	18.9545729226798	15.9726095171181	21.9442383814599	22.9463933384392	21.8760534224624
"ARHGEF40"	296.78097689046	295.550141000927	294.808735658808	261.353143983216	260.773767033049	254.746449872119
"ARHGEF6"	125.905633714212	136.425859512335	128.780522446859	114.434048472445	114.859328727377	121.241009609376
"ARHGEF7"	345.213568918613	366.234011132455	361.176558060548	306.861665190405	304.968393240847	314.761422442354
"ARHGEF9"	87.3124045635731	87.2851665062455	85.991314094199	81.4230129781876	77.7757494838494	82.7560720419162
"ARID1A"	224.561963925404	265.727709111293	257.191610387881	240.776475587178	264.658309106068	248.210546389134
"ARID1B"	76.9954027114222	89.4672956689016	88.0558010385884	91.1432796438007	97.7928160131262	95.1550654140499
"ARID2"	59.0361772650855	75.1978824189836	66.867645556697	65.706477914956	68.9453150446351	68.5885400802687
"ARID3A"	2.14937538586476	1.60450673724716	1.43427514031264	1.70420259721788	2.78073776811798	1.94154779935738
"ARID3B"	4.39427856665685	4.74933994225159	4.06377956421916	3.95543318860446	3.88454207301977	3.84464910763838
"ARID3C"	0.811986256882244	0.4706553095925	0.89098910231543	1.15717460304918	0.785399216949353	0.768929821527676
"ARID4A"	32.6466239164126	34.9996402951514	31.3367386716793	32.7585610354104	29.0385440212626	34.0443678481379
"ARID4B"	64.3140879348201	67.7101843118301	59.1312523756167	66.6532571356326	60.5181937168271	64.8976769369359
"ARID5A"	25.8402685278408	22.6128482836033	23.7307341397183	29.5605512233472	31.2036986193391	30.4111744414196
"ARID5B"	6.80635538857175	7.29515729868375	7.3886901167621	8.85764559788552	7.4506790580871	9.45783680479042
"ARIH1"	61.9258930616371	59.1314216233487	65.0639359105463	66.5059803679718	69.327401150178	72.0487242771433
"ARIH2"	113.10490919395	112.336865030464	116.502257988122	126.531782958868	123.49872011382	117.396360501738
"ARIH2OS"	1.57620861630083	1.47614619826739	1.86890397071041	2.12499336196304	1.84674951012415	1.69164560736089
"ARIH2P1"	0.262701436050138	0.449261886429205	0.434628830397771	0.273513997084351	0.466994128996912	0.346018419687454
"ARK2C"	26.7716645283822	29.2662028873882	28.6203084816932	25.62615757298	25.3662720068777	27.047106472236
"ARK2N"	63.4065738830106	65.3569077638676	61.8694140071227	61.8772819557751	64.063103696031	65.9741786870746
"ARL1"	79.1686600460188	75.3476363811266	80.0151676762296	70.5666112477626	75.0162387215949	80.8914172247115
"ARL10"	86.3093627168362	100.292367789529	99.8125109008481	108.416740536589	111.463007789218	114.858892090697
"ARL13B"	20.8250592941564	17.3928530317592	17.1026444761523	16.6843538221454	17.0665127142508	18.2813065068205
"ARL14EP"	26.9866020669687	27.5333356111613	26.2081184729856	29.3291163027373	28.4441878570847	28.7195288340587
"ARL15"	12.5857869816748	10.8464655437908	12.5607731984956	9.29947590086794	10.86822700211	11.014919693384
"ARL16"	48.0265988997116	50.9163471286432	48.6132346799907	42.036997398041	40.6921702403219	41.1954151883453
"ARL17A"	1.28962523151886	1.56171989092057	1.02137775143476	1.28341183247272	1.0613502931748	0.672813593836717
"ARL17B"	0.167173641122815	0.406475040102614	0.239045856718774	0.315593073558867	0.169816046907968	0.442134647378414
"ARL2"	15.0456277010534	14.3122000962447	13.4952251838508	12.8761974012018	14.6678610516757	10.8995802201548
"ARL2BP"	6.42424420886246	5.49810975296693	5.95441497644946	6.43809870060088	6.53791780595677	6.22833155437418
"ARL3"	34.8676451484728	36.2404588386225	34.3791404844637	30.1496582939904	34.3028414754096	30.045932776194
"ARL4A"	13.8992941619255	12.6862999358342	13.451762300811	13.1917904747606	12.4177984301452	14.9556850287133
"ARL4C"	43.3457369482728	39.8773407763827	41.0724244725893	42.7944207745823	46.5083698469198	44.2903577199942
"ARL4D"	11.3678075963514	10.6753181584844	10.1920460728277	10.2883341980191	12.2692093891007	8.72735347433913
"ARL5A"	38.9992222790796	41.0111922040374	36.269775896694	29.4974326086354	31.0126555665677	37.6967845003943
"ARL5B"	38.8798125354204	36.4116062239289	39.1165947357994	33.6001425649007	35.7887318858543	41.9258985187966
"ARL6"	11.7021548785971	10.3330233878717	10.2572403973874	8.03710360663247	9.10638551543979	11.8030727604498
"ARL6IP1"	430.376598096321	421.514616586411	437.584306444476	329.352931566033	353.111242539256	356.668097715613
"ARL6IP4"	0.740340410686752	1.09106458132807	1.04310919295465	1.32549090894724	1.16748532249228	1.32640394213524
"ARL6IP5"	69.7352902969457	63.9877286814167	69.3232984484444	65.538161609058	70.8769725782132	73.0867795362056
"ARL6IP6"	44.5398343848643	43.7281569457759	44.3538721420925	30.7808444411081	31.2461526310661	29.0655472537462
"ARL8A"	60.0153371630906	57.9119965030408	64.3033354573502	77.130947177787	80.8961193457833	72.0679475226815
"ARL8B"	119.194806120567	113.877191498222	108.570281833363	132.317655974114	134.00608801625	138.695716558055
"ARLN"	49.4595158236214	49.2690535450695	50.503870092221	45.8872328954592	49.3315616267647	49.2691783143859
"ARMC1"	71.3353808619784	69.9351003208129	72.9089862992261	60.1730793585572	67.0136575110569	69.4920326205637
"ARMC10"	51.9671204404636	57.783635964061	53.9157064108435	58.6161535290002	59.9026105467858	60.4763304631517
"ARMC12"	1.28962523151886	1.79704754571682	2.02102406134963	0.736383838304022	1.42220939285423	1.13417148675332
"ARMC2"	2.69866020669687	2.73835816490182	2.58604154086674	2.56682366494545	2.18638160394009	2.80659384857602
"ARMC5"	26.5567269897958	21.650144241255	24.5999918005138	24.3427457405072	25.2176829658333	21.4146955295458
"ARMC6"	82.5598967659388	79.5621407442958	79.3849558721528	68.5888946534604	74.4006555515535	67.6273778033591
"ARMC7"	21.4937538586476	17.3500661854326	19.884268990698	18.0308842693299	19.3165753357814	18.0890740514386
"ARMC8"	71.6219642467603	73.42222829643	76.03831387809	69.5356738741369	73.4242132818327	72.1640637503724
"ARMC9"	23.6192472957806	24.8163708694227	25.143277838511	25.7313552641663	23.837927584706	25.9129349854827
"ARMCX1"	41.0769518187488	39.6206196984232	40.355286902433	51.4416709900953	51.5816242482953	47.8466581445597
"ARMCX2"	58.2958368543988	57.5910951555914	58.7183549867388	62.108716876385	59.7115674940143	63.9557379055645
"ARMCX3"	99.5877262117341	106.710394738518	103.528587400749	111.719948039839	117.470250448587	119.626256984168
"ARMCX4"	50.2715020805037	48.370529772211	47.570125487036	47.6545541073889	45.319657518564	47.9043278811742
"ARMCX5"	20.4190661657153	21.3934231632955	22.7310878298034	17.7573702722456	18.2127710308796	19.6077104489557
"ARMCX6"	21.3265802175248	20.1526046198243	22.231264674846	20.4504311666146	20.4840606582737	21.4531420206222
"ARMH1"	0.286583384781969	0.342294770612727	0.521554596477325	1.07301645010015	0.785399216949353	1.03805525906236
"ARMH3"	29.5180886325428	27.6830895733043	30.7717211921622	27.6459532437567	28.4866418688117	28.1043849768366
"ARMH4"	7.73775138911315	7.29515729868375	9.06201111379352	6.64849408297346	7.38699804049661	8.09298637157879
"ARMT1"	28.7061023756605	28.4746462303463	28.7506971308125	24.32170620227	22.3095831625343	26.643418315934
"ARNILA"	0.214937538586476	0.23532765479625	0.0434628830397771	0.37871168827064	0.191043052771464	0.384464910763838
"ARNT"	58.0570173670805	61.976746904067	63.6079293287138	67.7683526622073	66.3556203292886	67.5889313122827
"ARNT2"	168.654321944189	164.622391241559	176.307185050856	173.534111380902	184.88722107105	186.023347073083
"ARNT2-DT"	5.25402872100276	5.88319136990625	4.65052848525615	6.60641500649894	7.55681408740458	6.22833155437418
"ARPC1A"	43.6084383843229	37.2031628809708	41.724367718186	33.9578147149341	37.9326594780674	37.2930963440923
"ARPC1B"	0.692576513223091	0.577622425408978	0.695406128636433	0.673265223592249	0.785399216949353	0.826599558142252
"ARPC2"	205.838516119649	202.681291049061	203.428024067677	211.783991896237	219.168835540596	211.263468464729
"ARPC3"	90.4409398474429	96.5271253127891	91.1633971759324	94.0677754587795	101.443861021647	97.1542829500219
"ARPC4"	91.9693845662801	83.990579339098	92.7932552899241	89.0393258200749	90.596861025401	86.7737303593983
"ARPC5"	255.608497276784	258.839026852712	259.125708683151	200.927590165812	212.63091773464	207.841730758931
