pathway	size	pval	padj	ES	NES	log2err	leadingEdge
NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030512	65	0.07421875	0.30898850422832985	0.3772852340012194	1.3316675950200316	0.23112670967383428	
NEGATIVE REGULATION OF TRANSLATION%GOBP%GO:0017148	90	0.021267752576168156	0.1384020435326845	0.37975786542373313	1.410770759628736	0.35248785758361917	
NEGATIVE REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0045947	20	0.06719367588932806	0.29080832211266994	0.5420917881394048	1.467715252530644	0.24504178543099617	
NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090101	94	0.012505863461897216	0.0944269414461963	0.4012772860867536	1.502695607080763	0.3807304007227924	
NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034763	50	0.3952569169960474	0.7012071359897447	0.31072900232525047	1.0343461458876835	0.09139243259437684	
NEGATIVE REGULATION OF TRANSPORT%GOBP%GO:0051051	189	0.06882591093117409	0.2946347474036261	0.29651029505930315	1.2398919120321141	0.24504178543099617	
NEGATIVE REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032410	9	0.1144578313253012	0.3891408174132996	-0.6295090612095449	-1.4229845579053244	0.18643255843407516	
NEGATIVE REGULATION OF TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0090209	8	0.1787941787941788	0.48818843161605224	-0.6046614932723684	-1.30734440154251	0.14920754243532175	
NEGATIVE REGULATION OF TRNA METABOLIC PROCESS%GOBP%GO:1903327	5	0.8333333333333334	0.9438628781778443	0.3435653577678942	0.6603433856886854	0.053676960063812645	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032720	20	0.18379446640316205	0.4934767522553782	0.46425438082644477	1.2569702229429742	0.1429011493869481	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903556	20	0.18379446640316205	0.4934767522553782	0.46425438082644477	1.2569702229429742	0.1429011493869481	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0010804	15	0.7533980582524272	0.9013188515607847	0.3114027633579319	0.798033581264845	0.057366742676855584	
NEGATIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032480	33	0.9183673469387755	0.9857456555062885	-0.22045266532348534	-0.7033112237879149	0.05049830441007088	
NEGATIVE REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060339	18	0.1984126984126984	0.5144119183699318	-0.4476871517711106	-1.222018846934071	0.1372507796101328	
NEGATIVE REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032689	8	0.32245681381957775	0.6398208376126897	0.5150228133843191	1.1425978163227535	0.10171390228231093	
NEGATIVE REGULATION OF UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:2000059	47	0.014960889706799483	0.10799480942312882	0.4801127129902192	1.5847962518795728	0.3807304007227924	
NEGATIVE REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051444	5	0.05343623977009874	0.2596906301956526	-0.7769989205236842	-1.4842694523772992	0.3217759180753611	
NEGATIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:1905064	7	0.2982456140350877	0.6140508258267561	0.5471000909694137	1.1512910605108524	0.10755437526516934	
NEGATIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904706	12	0.6031434184675835	0.8341091492776885	-0.364987163066687	-0.8976292886471616	0.06863256318367258	
NEGATIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030948	8	0.4553014553014553	0.7464032848648234	-0.4718335155276368	-1.020155759624863	0.08628656262672446	
NEGATIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:1900747	7	0.9222903885480572	0.9872491184678889	-0.28587001954309066	-0.5989055027250935	0.05039643224429567	
NEGATIVE REGULATION OF VASCULAR PERMEABILITY%GOBP%GO:0043116	7	0.3079922027290448	0.6255463842072092	0.5416709626171058	1.1398662644971966	0.10552093684319848	
NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901343	55	0.26171875	0.575477412567348	0.33216539903443937	1.1332955540191068	0.11623414877971643	
NEGATIVE REGULATION OF VASOCONSTRICTION%GOBP%GO:0045906	5	0.8809523809523809	0.9673087033408212	0.32244407252671214	0.6197476134697613	0.05111479544164116	
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	32	0.34309623430962344	0.6559527594821712	-0.342941614080712	-1.0780849940913768	0.10319746694530717	
NEGATIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048525	50	0.4415322580645161	0.7344697774798489	-0.29057205827107574	-1.0073351154622605	0.08628656262672446	
NEGATIVE REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0032897	13	0.5376984126984127	0.8013440610175797	0.37850191800967803	0.9383341509697417	0.07492788183937392	
NEGATIVE REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030178	108	0.10625	0.37469108166189113	0.32405113669418384	1.2318232687332815	0.19782202131510335	
NEGATIVE REGULATION OF WOUND HEALING%GOBP%GO:0061045	27	0.6162790697674418	0.8413319544621964	0.3086282308546926	0.8983962291824367	0.0668966276500666	
NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME%R-HSA-936440.6	33	0.470703125	0.7563027792040377	0.3214219156532276	0.9861575365831141	0.08108020575508663	
NEOLACTO SERIES SPHINGOLIPID METABOLISM%WIKIPATHWAYS_20250810%WP5302%HOMO SAPIENS	6	0.9110671936758893	0.9829462622104762	0.28340340171038425	0.5677084629867265	0.04939101059815013	
NEOVASCULARIZATION PROCESSES%WIKIPATHWAYS_20250810%WP4331%HOMO SAPIENS	21	0.6778656126482213	0.8653638764355461	0.30934209523908274	0.8493985732406533	0.06321911708594577	
NEP NS2 INTERACTS WITH THE CELLULAR EXPORT MACHINERY%REACTOME DATABASE ID RELEASE 93%168333	29	1.273792838349375e-4	0.0024447883599196772	-0.6575145147572702	-2.0344826585795217	0.5188480777437918	
NEPAFENAC ACTION PATHWAY%PATHWHIZ%PW000679	11	0.15261044176706828	0.45028540894173036	0.5643155100153715	1.3256884716437927	0.1596467019199062	
NEPHRIN FAMILY INTERACTIONS%REACTOME DATABASE ID RELEASE 93%373753	18	0.7811244979919679	0.9134147039464271	0.2876825050083388	0.7625579788983442	0.057246113520288446	
NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE	24	0.9715447154471545	1	-0.20132139613584862	-0.5905425106554011	0.0477342401407188	
NEPHROGENESIS%WIKIPATHWAYS_20250810%WP5052%HOMO SAPIENS	6	0.5483870967741935	0.8055430644511129	-0.46685253616861777	-0.942600931264141	0.07473852274390924	
NEPHRON DEVELOPMENT%GOBP%GO:0072006	49	0.395112016293279	0.7012071359897447	-0.2996258141568575	-1.0333539641357201	0.09314545753378035	
NEPHRON DEVELOPMENT%REACTOME%R-HSA-9831926.1	5	0.5522088353413654	0.8075223812224988	-0.5011563389727413	-0.9573385820164841	0.07417589655880091	
NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009	34	0.8271119842829077	0.9407191069393638	0.25025018533340926	0.7675407394284101	0.05356693847709506	
NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088	19	0.676	0.8644741174318639	0.31465602239374424	0.8415916907423453	0.06392719333599958	
NEPHRON MORPHOGENESIS%GOBP%GO:0072028	19	0.676	0.8644741174318639	0.31465602239374424	0.8415916907423453	0.06392719333599958	
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	22	0.6948818897637795	0.8730135366357246	0.30451009786373595	0.8441766732399152	0.061840603575328466	
NEPHRON TUBULE MORPHOGENESIS%GOBP%GO:0072078	18	0.6224899598393574	0.8452050299876387	0.33485139877102893	0.8875882315843915	0.06815134386794833	
NEPHROTIC SYNDROME%WIKIPATHWAYS_20250810%WP4758%HOMO SAPIENS	25	0.5725490196078431	0.8183641276667987	0.31928054033920644	0.9130074800862745	0.07113273993278939	
NERVE DEVELOPMENT%GOBP%GO:0021675	22	0.009597603541396193	0.07931560412961004	0.615703749507926	1.7068817967196923	0.3807304007227924	
NERVE GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:0038180	6	0.9802371541501976	1	0.23792731518907329	0.47661160590648605	0.04604576830180555	
NERVOUS SYSTEM PROCESS%GOBP%GO:0050877	282	0.015251373798403507	0.10929041224096137	0.29710887330060143	1.2943748507445092	0.3807304007227924	
NETRIN MEDIATED REPULSION SIGNALS%REACTOME%R-HSA-418886.3	8	0.23224568138195778	0.5532763074974004	0.5607999652124974	1.2441561790924447	0.12325722638133735	
NETRIN UNC5B SIGNALING%WIKIPATHWAYS_20250810%WP4747%HOMO SAPIENS	29	0.4166666666666667	0.7172202797202797	-0.33157500032950893	-1.0259599948723812	0.08998607949971373	
NETRIN-1 SIGNALING%REACTOME DATABASE ID RELEASE 93%373752	34	0.756385068762279	0.9029300905714596	0.2635652828480928	0.8083793896710286	0.05773085492998127	
NETRIN-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NETRIN-MEDIATED SIGNALING EVENTS	31	0.1958174904942966	0.5099160044668145	0.4004788680953382	1.2237086549526348	0.13500203382863138	
NETWORK MAP OF SARS COV 2 SIGNALING%WIKIPATHWAYS_20250810%WP5115%HOMO SAPIENS	110	0.10763209393346379	0.3761965200102536	-0.31489501795142966	-1.2398902052349512	0.19002330527910832	
NEURAL CREST CELL DEVELOPMENT%GOBP%GO:0014032	38	0.5617760617760618	0.8113110513182425	0.29278666097414546	0.9221176684610205	0.07130529873400379	
NEURAL CREST CELL DIFFERENTIATION%GOBP%GO:0014033	44	0.6322067594433399	0.8497263235809731	0.2761279823296284	0.8932506411654195	0.0668966276500666	
NEURAL CREST CELL MIGRATION DURING DEVELOPMENT%WIKIPATHWAYS_20250810%WP4564%HOMO SAPIENS	22	0.009744129015215923	0.08015095595974601	0.6149142941203689	1.7046932327692206	0.3807304007227924	
NEURAL CREST CELL MIGRATION IN CANCER%WIKIPATHWAYS_20250810%WP4565%HOMO SAPIENS	25	0.006354068839843886	0.058305835784811653	0.5932713160795051	1.6965053639841348	0.40701791892395395	
NEURAL CREST CELL MIGRATION%GOBP%GO:0001755	25	0.4764705882352941	0.7608575823484813	0.3433490600046497	0.9818332796975103	0.08063884959506612	
NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20250810%WP2064%HOMO SAPIENS	65	0.08979591836734693	0.3452286654607177	-0.35871168064589065	-1.3014874244585592	0.21392785549235627	
NEURAL CREST FORMATION%GOBP%GO:0014029	10	0.7789046653144016	0.912475404174089	-0.32981396121341966	-0.7660923097730892	0.057852975703250924	
NEURAL NUCLEUS DEVELOPMENT%GOBP%GO:0048857	36	0.17755102040816326	0.48627742613039654	-0.37787255082710525	-1.2230888300382716	0.14826150047510658	
NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:0061351	29	0.027427980421625503	0.16367023953413617	0.5206157153585913	1.546427794595127	0.35248785758361917	
NEURAL RETINA DEVELOPMENT%GOBP%GO:0003407	22	0.08906882591093117	0.34406832697705225	-0.48604375990342513	-1.3984858040516128	0.21392785549235627	
NEURAL TUBE CLOSURE%GOBP%GO:0001843	26	0.950920245398773	0.997410450599739	-0.22343398801134148	-0.6682070947124711	0.048995408986248136	
NEURAL TUBE DEVELOPMENT%GOBP%GO:0021915	42	0.705078125	0.8775375071103526	0.2657434293718076	0.8528667547096801	0.060771945185353275	
NEURAL TUBE FORMATION%GOBP%GO:0001841	27	0.5390946502057613	0.8015720131821967	-0.3097168350332242	-0.939836819842078	0.07667468724900914	
NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.6	43	0.7470817120622568	0.8984394300478675	0.2556014028851797	0.827598505281806	0.057852975703250924	
NEUROBLAST DIVISION%GOBP%GO:0055057	10	0.006875871119617862	0.062053003706468816	0.7648985063230407	1.7625671592653904	0.40701791892395395	
NEUROBLAST PROLIFERATION%GOBP%GO:0007405	15	0.05436893203883495	0.2623454597129458	0.600589718504504	1.5391345881477911	0.27128855468895297	
NEURODEGENERATION WITH BRAIN IRON ACCUMULATION NBIA SUBTYPES PATHWAY%WIKIPATHWAYS_20250810%WP4577%HOMO SAPIENS	32	0.08778625954198473	0.34069511685076137	0.45488565751584564	1.402603851611976	0.2089550275493539	
NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 93%8863678	18	0.03549859725391356	0.19515309244111273	-0.5688749781732089	-1.5528163855644728	0.3217759180753611	
NEUROEPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0060563	8	0.6403326403326404	0.8534743962714287	-0.3956264023382887	-0.8553876308547828	0.06847149044920875	
NEUROFASCIN INTERACTIONS%REACTOME%R-HSA-447043.2	7	0.7177914110429447	0.8838637109966027	-0.37723618730529046	-0.7903201208901764	0.06211241889494712	
NEUROGENESIS REGULATION IN THE OLFACTORY EPITHELIUM%WIKIPATHWAYS_20250810%WP5265%HOMO SAPIENS	38	0.2892561983471074	0.6055744267330682	-0.3450043908468624	-1.1204944127426708	0.11331290842208036	
NEUROINFLAMMATION AND GLUTAMATERGIC SIGNALING%WIKIPATHWAYS_20250810%WP5083%HOMO SAPIENS	74	0.0055335806171126975	0.05259038103869848	0.43785729875912244	1.5736865464472691	0.40701791892395395	
NEUROINFLAMMATION%WIKIPATHWAYS_20250810%WP4919%HOMO SAPIENS	11	0.5100401606425703	0.7807377675646205	0.41898856732841017	0.9842868104807051	0.07829552499447937	
NEUROINFLAMMATORY RESPONSE%GOBP%GO:0150076	14	0.068762278978389	0.29449038661210014	0.5860375415590955	1.4773317260843424	0.24133997681509095	
NEUROMUSCULAR JUNCTION DEVELOPMENT%GOBP%GO:0007528	17	0.8767395626242545	0.9652664356030872	0.257958588086571	0.6768092762503396	0.0514264916187015	
NEUROMUSCULAR PROCESS CONTROLLING BALANCE%GOBP%GO:0050885	5	0.4662698412698413	0.7533145560362268	0.5378962150241239	1.0338533840717505	0.0824344091527096	
NEUROMUSCULAR PROCESS%GOBP%GO:0050905	30	0.8657314629258517	0.9604260314844224	-0.23970218496740653	-0.7478638175875624	0.052375908409799665	
NEUROMUSCULAR SYNAPTIC TRANSMISSION%GOBP%GO:0007274	8	0.6967370441458733	0.87340117951117	0.3616639299697233	0.8023652659396794	0.060509298865666666	
NEURON APOPTOTIC PROCESS%GOBP%GO:0051402	21	0.616600790513834	0.8413319544621964	0.32311947482551306	0.8872288160165815	0.06783382634794552	
NEURON CELL-CELL ADHESION%GOBP%GO:0007158	12	0.14145383104125736	0.4365220496600177	-0.5385066404790105	-1.3243735164916706	0.16440575583821013	
NEURON CELLULAR HOMEOSTASIS%GOBP%GO:0070050	14	0.42829076620825146	0.7229471771106538	0.40554795320027387	1.02233869884412	0.08653997374441245	
NEURON FATE COMMITMENT%GOBP%GO:0048663	13	0.0017765316051372925	0.022029886881841036	-0.7316185994976632	-1.8116849472405199	0.45505986738722953	
NEURON FATE SPECIFICATION%GOBP%GO:0048665	6	0.05443548387096774	0.2623454597129458	-0.7359983642921127	-1.486021151955487	0.27650059925447157	
NEURON FUNCTION%SMPDB%SMP0000224	15	0.5112936344969199	0.7807377675646205	-0.3756976730174739	-0.9658719403777326	0.07934349601349727	
NEURON MATURATION%GOBP%GO:0042551	17	0.6520874751491054	0.8601922076769688	0.32755087333099026	0.8593994530622686	0.06538341954687732	
NEURON MIGRATION%GOBP%GO:0001764	53	0.5795677799607073	0.8227255423144643	0.2721739279255667	0.9185425506093005	0.07061962471225905	
NEURON PROJECTION ARBORIZATION%GOBP%GO:0140058	8	0.841995841995842	0.9498500298225322	-0.3196223352872538	-0.6910585100836111	0.05536428377253621	
NEURON PROJECTION EXTENSION INVOLVED IN NEURON PROJECTION GUIDANCE%GOBP%GO:1902284	6	0.2727272727272727	0.5883594932674687	0.595254221723079	1.1924022692081435	0.11426650248443287	
NEURON PROJECTION EXTENSION%GOBP%GO:1990138	36	0.701171875	0.8751052248747518	0.2713775033048366	0.84521943029605	0.06103637283091772	
NEURON PROJECTION FASCICULATION%GOBP%GO:0106030	12	0.40365111561866124	0.7069279410141122	0.4407703180306826	1.0587090456277757	0.0916795246008379	
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	122	0.03128444854292535	0.1780501042506607	0.3474490166704499	1.3641078319572095	0.3217759180753611	
NEURON PROJECTION MAINTENANCE%GOBP%GO:1990535	11	0.5883534136546185	0.8261448532292318	0.38757904594840464	0.9104996477068371	0.0709609456938284	
NEURON PROJECTION MORPHOGENESIS%GOBP%GO:0048812	259	0.18091451292246521	0.4907119267863891	0.2589698281533818	1.1166187571244546	0.1446305280344838	
NEURON PROJECTION ORGANIZATION%GOBP%GO:0106027	33	0.2578125	0.5725074069303105	0.3807524895345321	1.168190216165466	0.11724971674979229	
NEURON PROJECTION REGENERATION%GOBP%GO:0031102	9	0.5257936507936508	0.7913427523256322	0.4278682621841517	0.9564041863927927	0.07608371609517249	
NEURON RECOGNITION%GOBP%GO:0008038	27	0.43209876543209874	0.7257667083665037	-0.3328769977214404	-1.0101164145744188	0.0886261133285098	
NEURON REMODELING%GOBP%GO:0016322	6	0.642292490118577	0.8537588528737637	0.436054889222549	0.8734971049901479	0.06583119583688658	
NEURONAL ACTION POTENTIAL%GOBP%GO:0019228	7	0.05112474437627812	0.25641017073975253	-0.719323478423896	-1.507002343778441	0.2878571172551493	
NEURONAL ION CHANNEL CLUSTERING%GOBP%GO:0045161	7	0.8077709611451943	0.9299688447809851	-0.34419532893093147	-0.7210986197100526	0.05652995250563114	
NEURONAL SIGNAL TRANSDUCTION%GOBP%GO:0023041	5	0.1465863453815261	0.4457347611570432	-0.695677902326017	-1.32892521706528	0.16318012718068908	
NEURONAL STEM CELL POPULATION MAINTENANCE%GOBP%GO:0097150	12	0.8094302554027505	0.9310327565204333	-0.29728496639478574	-0.7311262419979693	0.05456806466709405	
NEURONAL SYSTEM%REACTOME%R-HSA-112316.9	225	0.11022044088176353	0.38228190435387993	0.2763994366350622	1.176726341930136	0.19002330527910832	
NEUROPEPTIDE SIGNALING PATHWAY%GOBP%GO:0007218	21	0.18346774193548387	0.4928849623729261	-0.4428785766182979	-1.2589670230289038	0.1446305280344838	
NEUROTRANSMITTER CLEARANCE%REACTOME DATABASE ID RELEASE 93%112311	5	0.027160830488882962	0.1626676015775801	0.8113493211844184	1.5594388247056337	0.35248785758361917	
NEUROTRANSMITTER RECEPTOR INTERNALIZATION%GOBP%GO:0099590	5	0.9166666666666666	0.9845641976655395	0.3024063243277165	0.5812344334062426	0.04929176623126693	
NEUROTRANSMITTER RECEPTOR TRANSPORT TO PLASMA MEMBRANE%GOBP%GO:0098877	5	0.373015873015873	0.6834086018857066	0.5842943885472479	1.1230321277992532	0.09497515259055948	
NEUROTRANSMITTER RECEPTOR TRANSPORT%GOBP%GO:0099637	8	0.4472168905950096	0.7392609272704381	0.4588131046649219	1.017894426939116	0.08289621345715653	
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 93%112314	109	0.1017274472168906	0.3646190190380432	-0.31513300340984945	-1.2449673925160396	0.19381330272531053	
NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 93%112310	30	0.47912524850894633	0.7629738309589335	0.3271223948461227	0.9751820130301031	0.08108020575508663	
NEUROTRANSMITTER SECRETION%GOBP%GO:0007269	44	0.016210071680785684	0.11367832319730474	0.4780399551171933	1.5464187758464039	0.35248785758361917	
NEUROTRANSMITTER TRANSPORT%GOBP%GO:0006836	56	0.019355881037599096	0.12929308324029898	0.4250275379664352	1.4564954887752	0.35248785758361917	
NEUROTRANSMITTER UPTAKE%GOBP%GO:0001504	10	0.4787018255578093	0.7625462181592284	-0.42432915934840215	-0.9856323382833916	0.08220549204158693	
NEUROTRANSMITTER-GATED ION CHANNEL CLUSTERING%GOBP%GO:0072578	5	0.11706349206349206	0.39418848934922807	0.7147230902303082	1.373720180343124	0.18302393838448722	
NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING	53	0.12573673870333987	0.4115119145605779	0.3827828964577753	1.291829752841337	0.17520404755855126	
NEUROTROPHIN SIGNALING PATHWAY%GOBP%GO:0038179	13	0.025082974284445697	0.15399169454171385	0.6604115661097336	1.6372089458218528	0.35248785758361917	
NEUROTROPHIN TRK RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048011	7	0.0015280031492400667	0.01956400391081625	0.8605729236868307	1.810948179889311	0.45505986738722953	
NEUTRAL AMINO ACID TRANSPORT%GOBP%GO:0015804	26	3.5613583975066727e-4	0.005983811396220255	0.669984249882444	1.9388870746708817	0.49849310876659025	
NEUTRAL LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046460	15	0.141747572815534	0.4367312589012127	0.5071628931178009	1.2997091468139323	0.16318012718068908	
NEUTRAL LIPID CATABOLIC PROCESS%GOBP%GO:0046461	15	0.8008213552361396	0.9257822077791512	-0.29627591145437343	-0.7616884799558161	0.05712585100181134	
NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638	45	0.04628367016712991	0.23809248509172473	0.44606965439559476	1.4526245040760113	0.3217759180753611	
NEUTROPHIL ACTIVATION%GOBP%GO:0042119	7	0.03487581484595016	0.192626152425262	0.743559131543526	1.5647099959176085	0.3217759180753611	
NEUTROPHIL CHEMOTAXIS%GOBP%GO:0030593	12	0.18661257606490872	0.49748670004694096	0.5259789747122612	1.2633761293770474	0.14375898903927542	
NEUTROPHIL DEGRANULATION%REACTOME%R-HSA-6798695.3	299	9.386832983033101e-4	0.013128232606668169	0.33424422341927984	1.4619316879582123	0.47727081536286214	
NEUTROPHIL MEDIATED IMMUNITY%GOBP%GO:0002446	5	0.24603174603174602	0.5658557746854873	0.6365764968296465	1.2235199785489361	0.12154328203546907	
NEUTROPHIL MIGRATION%GOBP%GO:1990266	14	0.5225933202357563	0.7895433222404874	0.38111714404595914	0.9607515019530122	0.07588869006061172	
NF KB SIGNALING AND ARTD FAMILY MEMBERS%WIKIPATHWAYS_20250810%WP5527%HOMO SAPIENS	23	0.26732673267326734	0.58258056881385345	0.41462250023286573	1.1630137976655912	0.11573444770168878	
NF-KB ACTIVATION THROUGH FADD RIP-1 PATHWAY MEDIATED BY CASPASE-8 AND -10%REACTOME%R-HSA-933543.5	11	0.05220883534136546	0.25847842681109373	0.6447277773923891	1.5145927529341416	0.28201335001172506	
NF-KB IS ACTIVATED AND SIGNALS SURVIVAL%REACTOME DATABASE ID RELEASE 93%209560	12	0.12981744421906694	0.41743388497091216	0.5682176145038207	1.3648313049935337	0.17520404755855126	
NF-KB SIGNALING PATHWAY%PATHWHIZ%PW064818	23	0.30297029702970296	0.6188891171274803	0.40140801127189585	1.1259472299272846	0.10755437526516934	
NF1 COPY NUMBER VARIATION SYNDROME %WIKIPATHWAYS_20250810%WP5366%HOMO SAPIENS	63	0.003418767382612288	0.037804241573593786	-0.4650610244900646	-1.6702439348846134	0.4317076958033464	
NFE2L2 REGULATES PENTOSE PHOSPHATE PATHWAY GENES%REACTOME%R-HSA-9818028.2	8	0.007643695559215158	0.06731648164224727	0.785087597178928	1.7417468718795064	0.40701791892395395	
NFE2L2 REGULATING ANTI-OXIDANT DETOXIFICATION ENZYMES%REACTOME%R-HSA-9818027.3	17	5.099293023586915e-6	1.5077369102173204e-4	0.8059557811756658	2.1145965830926965	0.610526878385931	
NFE2L2 REGULATING ER-STRESS ASSOCIATED GENES%REACTOME%R-HSA-9818035.1	5	0.032515595285663085	0.18336114042533722	0.8052473039080673	1.5477105562504692	0.3217759180753611	
NFE2L2 REGULATING INFLAMMATION ASSOCIATED GENES%REACTOME%R-HSA-9818026.1	5	0.38353413654618473	0.6915487905521844	-0.5762055906207163	-1.1007021166399156	0.09405034657278127	
NFE2L2 REGULATING MDR ASSOCIATED ENZYMES%REACTOME%R-HSA-9818032.1	7	0.16764132553606237	0.47173377857332666	0.6243892485472666	1.3139346382812889	0.14920754243532175	
NFE2L2 REGULATING TUMORIGENIC GENES%REACTOME%R-HSA-9818030.1	10	0.3948919449901768	0.7011531429389288	0.4666851770140031	1.075389688855586	0.0911073131586733	
NGF%IOB%NGF	7	0.6912065439672802	0.8724514398051411	-0.3866828009819476	-0.8101110346841824	0.06392719333599958	
NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 93%9031628	33	0.369140625	0.6789001948079993	0.34397714478918384	1.055359442609272	0.09466462231533423	
NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359	7	0.09161793372319688	0.34841038303360095	0.6871126600446312	1.4459267620875644	0.20658792269689108	
NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496	68	0.2376237623762376	0.5581632653061224	0.32313137221157834	1.1407660329352967	0.12384217120104962	
NICOTINATE AND NICOTINAMIDE METABOLISM%PATHWHIZ%PW000151	10	0.0550098231827112	0.26292559177523034	0.6750838806528375	1.5556059633428068	0.27128855468895297	
NICOTINATE METABOLIC PROCESS%GOBP%GO:1901847	8	0.1381957773512476	0.4309619716590654	0.6167579940633721	1.3683012070584655	0.16440575583821013	
NICOTINATE METABOLISM%REACTOME%R-HSA-196807.7	21	0.07509881422924901	0.31068190121898565	0.5263442224312248	1.4452479583194442	0.23112670967383428	
NICOTINE ACTION PATHWAY%SMPDB%SMP0000431	15	0.5112936344969199	0.7807377675646205	-0.3756976730174739	-0.9658719403777326	0.07934349601349727	
NICOTINE EFFECT ON DOPAMINERGIC NEURONS%WIKIPATHWAYS_20250810%WP1602%HOMO SAPIENS	9	0.19477911646586346	0.5078906728609353	-0.5590904206546637	-1.2638055336896168	0.13959967345192228	
NICOTINE PHARMACODYNAMICS PATHWAY%PANTHER PATHWAY%P06587	15	0.20739219712525667	0.5254718406832931	-0.4760334957909603	-1.2238228482267577	0.13649043778041264	
NICOTINIC ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00044	29	0.011603281173754393	0.0898866297693043	0.5531864381169135	1.6431752985171488	0.3807304007227924	
NIFEDIPINE ACTION PATHWAY%PATHWHIZ%PW000394	29	0.34509803921568627	0.6559527594821712	0.3596054684433562	1.0681657796406934	0.09889030075206362	
NIK-->NONCANONICAL NF-KB SIGNALING%REACTOME DATABASE ID RELEASE 93%5676590	46	0.0907258064516129	0.34732715543817355	-0.38394602465621785	-1.3079422773037135	0.2114001893849227	
NILOTINIB INHIBITION OF BCR-ABL%PATHWHIZ%PW032595	17	0.5864811133200796	0.8256352647625828	0.3467397013314424	0.9097454286989463	0.07061962471225905	
NIMODIPINE ACTION PATHWAY%PATHWHIZ%PW000395	29	0.34509803921568627	0.6559527594821712	0.3596054684433562	1.0681657796406934	0.09889030075206362	
