pathway	pval	padj	log2err	ES	NES	size	leadingEdge
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008543	0.7586912065439673	0.9154002550228966	0.05947602869573201	-0.28082407991998126	-0.802223905304807	23	
REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME%R-HSA-8943724.2	0.7586912065439673	0.9154002550228966	0.05947602869573201	-0.24039380387006531	-0.8445323796230636	57	
ACYL CHAIN REMODELLING OF PS%REACTOME DATABASE ID RELEASE 93%1482801	0.7587628865979381	0.9154002550228966	0.05986031177644726	-0.33985886836613816	-0.7612252811980549	9	
CELLULAR RESPONSE TO ZINC ION%GOBP%GO:0071294	0.7587628865979381	0.9154002550228966	0.05986031177644726	-0.3403131123515597	-0.7622427094240634	9	
PHOSPHATIDYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046471	0.7587628865979381	0.9154002550228966	0.05986031177644726	-0.29587954118289256	-0.8083253703662132	19	
GDP-MANNOSE METABOLIC PROCESS%GOBP%GO:0019673	0.7588357588357588	0.9154002550228966	0.06024840861580194	-0.3491569837778542	-0.7548974881957126	8	
TRANSCRIPTION ELONGATION-COUPLED CHROMATIN REMODELING%GOBP%GO:0140673	0.7590618336886994	0.9155608005021357	0.06143641072012707	-0.3713670613562971	-0.7373387427547444	6	
NEGATIVE REGULATION OF TRANSFERASE ACTIVITY%GOBP%GO:0051348	0.7591836734693878	0.9155955963963243	0.05934876803356285	-0.23396652738707813	-0.8573126833628888	72	
STEM CELL PROLIFERATION%GOBP%GO:0072089	0.7604166666666666	0.91629696487578	0.06024840861580194	-0.3059457647522441	-0.7761137145997413	14	
POSITIVE REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767	0.7607361963190185	0.9163365225468209	0.05934876803356285	-0.24014686412289432	-0.8277522641193106	53	
PEPTIDYL-LYSINE DIMETHYLATION%GOBP%GO:0018027	0.7610062893081762	0.9163365225468209	0.060509298865666666	-0.3920645766963552	-0.7428788052556847	5	
REGULATION OF TRIGLYCERIDE CATABOLIC PROCESS%GOBP%GO:0010896	0.7610062893081762	0.9163365225468209	0.060509298865666666	-0.39189949258257395	-0.7425660060473351	5	
POSITIVE REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002092	0.7610993657505285	0.9163365225468209	0.060903934745241806	-0.32256530448940496	-0.792590810089073	13	
LATERAL MESODERM DEVELOPMENT%GOBP%GO:0048368	0.7611940298507462	0.9163365225468209	0.06130260753962072	-0.3705140731822907	-0.7356451589847958	6	
RESPIRATORY SYNCYTIAL VIRUS (RSV) GENOME REPLICATION, TRANSCRIPTION AND TRANSLATION%REACTOME%R-HSA-9820965.1	0.7622950819672131	0.9169491843768488	0.05934876803356285	-0.30085382334192434	-0.7999007550267465	17	
ESTABLISHMENT OF MELANOSOME LOCALIZATION%GOBP%GO:0032401	0.762396694214876	0.9169491843768488	0.05973179763644106	-0.3057384660200416	-0.7892006139159297	15	
ESTABLISHMENT OF PIGMENT GRANULE LOCALIZATION%GOBP%GO:0051905	0.762396694214876	0.9169491843768488	0.05973179763644106	-0.3057384660200416	-0.7892006139159297	15	
BIOCARTA_HSWI_SNF_PATHWAY%MSIGDB_C2%BIOCARTA_HSWI_SNF_PATHWAY	0.7626774847870182	0.9169491843768488	0.05884381695958071	-0.33389804999263006	-0.7728476497873547	10	
MAINTENANCE OF PROTEIN LOCALIZATION IN ENDOPLASMIC RETICULUM%GOBP%GO:0035437	0.7626774847870182	0.9169491843768488	0.05884381695958071	-0.3340615204368752	-0.7732260220139889	10	
PID_HDAC_CLASSII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSII_PATHWAY	0.7627811860940695	0.9169491843768488	0.05922191938038196	-0.27891950595997483	-0.7967831512192829	23	
BIOCARTA_HSP27_PATHWAY%MSIGDB_C2%BIOCARTA_HSP27_PATHWAY	0.7628205128205128	0.9169491843768488	0.06130260753962072	-0.36278354479046515	-0.7542045401337449	7	
ZINC INFLUX INTO CELLS BY THE SLC39 GENE FAMILY%REACTOME DATABASE ID RELEASE 93%442380	0.7628205128205128	0.9169491843768488	0.06130260753962072	-0.3633887368412133	-0.7554626969572324	7	
REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006	0.763265306122449	0.9172598808838804	0.05909547987173424	-0.32506604661673544	-0.7760522265432632	11	
REGULATION OF KERATINOCYTE PROLIFERATION%GOBP%GO:0010837	0.7644628099173554	0.9175790352854176	0.059603704257597284	-0.3055338253154943	-0.7886723762631301	15	
PROTEIN LIPOYLATION%REACTOME%R-HSA-9857492.1	0.7647058823529411	0.9177589124386956	0.058718587955594134	-0.3334248948366319	-0.7717524746274338	10	
CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME%R-HSA-211897.5	0.7649484536082474	0.9178485600743413	0.05947602869573201	-0.293539785626911	-0.8019332968595624	19	
REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0008589	0.7650602409638554	0.9178485600743413	0.0582216241124161	-0.24619708591445538	-0.8306681658984056	47	
HEDGEHOG 'OFF' STATE%REACTOME%R-HSA-5610787.3	0.7661795407098121	0.9187780348322809	0.059989249649032995	-0.22829429645827243	-0.8572421442241406	82	
REGULATION OF PROTEIN EXPORT FROM NUCLEUS%GOBP%GO:0046825	0.7665995975855131	0.919023455232797	0.0582216241124161	-0.28180907597129423	-0.8038463308944649	22	
INOSITOL PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0032958	0.7670103092783506	0.9192495395408312	0.05934876803356285	-0.33716723343795463	-0.75519648293559	9	
PID_PI3KCI_PATHWAY%MSIGDB_C2%PID_PI3KCI_PATHWAY	0.7670682730923695	0.9192495395408312	0.05809835768732064	-0.2760526307162687	-0.7951141734247593	24	
GLIOGENESIS%GOBP%GO:0042063	0.7674418604651163	0.919585318016251	0.060509298865666666	-0.22776594509207634	-0.8514730934618403	80	
CELLULAR RESPONSE TO CHOLESTEROL%GOBP%GO:0071397	0.768762677484787	0.9201601413220535	0.05846932103863807	-0.3316602201491477	-0.7676679204202693	10	
NEGATIVE REGULATION OF CARTILAGE DEVELOPMENT%GOBP%GO:0061037	0.768762677484787	0.9201601413220535	0.05846932103863807	-0.3317131924394047	-0.767790531229257	10	
NEGATIVE REGULATION OF CHONDROCYTE DIFFERENTIATION%GOBP%GO:0032331	0.768762677484787	0.9201601413220535	0.05846932103863807	-0.3317131924394047	-0.767790531229257	10	
REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396	0.7688984881209503	0.9202108318997055	0.06143641072012707	-0.21962659933944162	-0.8940992677237194	141	
NEGATIVE REGULATION OF CERAMIDE BIOSYNTHETIC PROCESS%GOBP%GO:1900060	0.7693920335429769	0.9205777083806235	0.059989249649032995	-0.3885600061505343	-0.7362383910618006	5	
ADENINE NUCLEOTIDE TRANSPORT%GOBP%GO:0051503	0.769857433808554	0.9209107390692531	0.05859375689456714	-0.28550534985759374	-0.8063447927744136	21	
PURINE NUCLEOTIDE TRANSPORT%GOBP%GO:0015865	0.769857433808554	0.9209107390692531	0.05859375689456714	-0.28550534985759374	-0.8063447927744136	21	
REGULATION OF PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035358	0.77079107505071	0.921579711590685	0.058345277674361214	-0.3300317080868288	-0.7638985311709422	10	
CELLULAR RESPONSE TO ACIDIC PH%GOBP%GO:0071468	0.7713097713097713	0.9217187894755838	0.05947602869573201	-0.3447941401378609	-0.745464769223329	8	
MYELOID CELL DEVELOPMENT%GOBP%GO:0061515	0.7717842323651453	0.9220953223962166	0.05934876803356285	-0.292749698178979	-0.7852553829460303	18	
'DE NOVO' PROTEIN FOLDING%GOBP%GO:0006458	0.7733887733887734	0.9234520813468181	0.05934876803356285	-0.34363339417460914	-0.7429551696655279	8	
CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043367	0.7738589211618258	0.9235932413207397	0.05922191938038196	-0.29212992371372126	-0.7835929346563019	18	
NEURAL CREST FORMATION%GOBP%GO:0014029	0.7748478701825557	0.9240656542958833	0.05809835768732064	-0.32981396121341966	-0.7633945295471936	10	
PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0070585	0.7750511247443763	0.9240656542958833	0.05846932103863807	-0.23491452421791725	-0.8348948187419069	60	
CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710	0.7752577319587629	0.9240656542958833	0.05884381695958071	-0.29068023067564547	-0.7941211622123903	19	
REGULATION OF INSULIN SECRETION%REACTOME%R-HSA-422356.6	0.7757201646090535	0.9240656542958833	0.058718587955594134	-0.23799917480543173	-0.8324596946909733	56	
REGULATION OF TRANSCRIPTION OF NUCLEOLAR LARGE RRNA BY RNA POLYMERASE I%GOBP%GO:1901836	0.7758985200845666	0.9240656542958833	0.059989249649032995	-0.3201814882716004	-0.7867334199703064	13	
REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:0072091	0.7759674134419552	0.9240656542958833	0.0582216241124161	-0.2815036655782722	-0.7950429475285449	21	
RESPONSE TO CHOLESTEROL%GOBP%GO:0070723	0.7759674134419552	0.9240656542958833	0.0582216241124161	-0.30039419977882287	-0.7932576947298359	16	
NOTCH SIGNALING%WIKIPATHWAYS_20250810%WP61%HOMO SAPIENS	0.776	0.9240656542958833	0.057366742676855584	-0.2523039542951348	-0.8208234592843131	39	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006614	0.7768421052631579	0.9240656542958833	0.05973179763644106	-0.3195601852791262	-0.7715400844673196	12	
CELL RECRUITMENT (PRO-INFLAMMATORY RESPONSE)%REACTOME%R-HSA-9664424.3	0.7770833333333333	0.9240656542958833	0.05922191938038196	-0.3005412611891888	-0.7624037378027521	14	
POSITIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045745	0.7770833333333333	0.9240656542958833	0.05922191938038196	-0.3011686981034961	-0.7639954002813434	14	
PURINERGIC SIGNALING IN LEISHMANIASIS INFECTION%REACTOME%R-HSA-9660826.3	0.7770833333333333	0.9240656542958833	0.05922191938038196	-0.3005412611891888	-0.7624037378027521	14	
EMBRYONIC SKELETAL JOINT MORPHOGENESIS%GOBP%GO:0060272	0.7775467775467776	0.9240656542958833	0.05909547987173424	-0.3427542178686977	-0.7410543399074269	8	
POSTSYNAPTIC DENSITY ORGANIZATION%GOBP%GO:0097106	0.7775467775467776	0.9240656542958833	0.05909547987173424	-0.34168198684169054	-0.7387361147346255	8	
POSTSYNAPTIC SPECIALIZATION ORGANIZATION%GOBP%GO:0099084	0.7775467775467776	0.9240656542958833	0.05909547987173424	-0.34168198684169054	-0.7387361147346255	8	
CELLULAR PIGMENT ACCUMULATION%GOBP%GO:0043482	0.7775510204081633	0.9240656542958833	0.0582216241124161	-0.3200352258054412	-0.7640418067144945	11	
PIGMENT ACCUMULATION%GOBP%GO:0043476	0.7775510204081633	0.9240656542958833	0.0582216241124161	-0.3200352258054412	-0.7640418067144945	11	
PID_CASPASE_PATHWAY%MSIGDB_C2%PID_CASPASE_PATHWAY	0.778672032193159	0.9250488451947205	0.0574877409561325	-0.26120111083306974	-0.8005071059421057	32	
REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596	0.7789473684210526	0.925063840038545	0.059603704257597284	-0.31934399259029944	-0.771018112916787	12	
PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY	0.7793814432989691	0.925063840038545	0.05859375689456714	-0.2838583518582213	-0.7904556914960562	20	
FORMATION OF XYLULOSE-5-PHOSPHATE%REACTOME DATABASE ID RELEASE 93%5661270	0.779874213836478	0.925063840038545	0.05934876803356285	-0.38603618025850384	-0.7314562789435791	5	
CELLULAR RESPONSE TO THYROID HORMONE STIMULUS%GOBP%GO:0097067	0.7799145299145299	0.925063840038545	0.06024840861580194	-0.3587206727529877	-0.7457580805832773	7	
RESPONSE TO THYROID HORMONE%GOBP%GO:0097066	0.7799145299145299	0.925063840038545	0.06024840861580194	-0.3587206727529877	-0.7457580805832773	7	
DISORDERS OF TRANSMEMBRANE TRANSPORTERS%REACTOME%R-HSA-5619115.5	0.7807933194154488	0.9258587769846047	0.05909547987173424	-0.22196588481901514	-0.8701426365053775	110	
PEPTIDYL-LYSINE MONOMETHYLATION%GOBP%GO:0018026	0.782051282051282	0.926826784193178	0.06011861425318512	-0.35799761680571784	-0.744254892012482	7	
REGULATION OF CELL SHAPE%GOBP%GO:0008360	0.782520325203252	0.9271594611252971	0.05773085492998127	-0.22582222078465733	-0.8350663384689715	74	
POSITIVE REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:2000648	0.7833333333333333	0.9275229450839206	0.05884381695958071	-0.2996481844452055	-0.7601382084539252	14	
POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY	0.7838383838383839	0.9275229450839206	0.057366742676855584	-0.25693090847349914	-0.8207832532501205	37	
LYSINE METABOLIC PROCESS%GOBP%GO:0006553	0.7840670859538784	0.9275229450839206	0.05909547987173424	-0.3853956307612952	-0.730242574177892	5	
PTEN REGULATION%REACTOME DATABASE ID RELEASE 93%6807070	0.7840670859538784	0.9275229450839206	0.05909547987173424	-0.22100542062484238	-0.8751874506417066	121	
NEGATIVE REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905208	0.7841880341880342	0.9275229450839206	0.059989249649032995	-0.35526650682278027	-0.7385770833623521	7	
MITOCHONDRIAL CALCIUM ION TRANSPORT%REACTOME%R-HSA-8949215.3	0.7847082494969819	0.9278536597270667	0.05712585100181134	-0.2770555313888028	-0.7902870821079984	22	
RECYCLING PATHWAY OF L1%REACTOME%R-HSA-437239.3	0.7847082494969819	0.9278536597270667	0.05712585100181134	-0.27067959102510786	-0.7869469605255863	25	
KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073	0.7848605577689243	0.927922316497698	0.056648418361399534	-0.2520849037965029	-0.8145052478359025	38	
PHASE 0 - RAPID DEPOLARISATION%REACTOME%R-HSA-5576892.4	0.7855670103092783	0.9280937685305817	0.0582216241124161	-0.2882615475178763	-0.7875134631755252	19	
REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030947	0.7855670103092783	0.9280937685305817	0.0582216241124161	-0.28827238862773724	-0.7875430804451359	19	
NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961	0.7855711422845691	0.9280937685305817	0.056886416047570075	-0.24082102183690354	-0.8220187344396145	49	
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460	0.7860082304526749	0.9284987446955053	0.05809835768732064	-0.24914533196524521	-0.8254467757296394	44	
PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY	0.7861507128309573	0.9285556524152597	0.057609110864425044	-0.27822934351845136	-0.7857953711026746	21	
REGULATION OF PROTEIN AUTOUBIQUITINATION%GOBP%GO:1902498	0.7867803837953091	0.9288536761209368	0.05973179763644106	-0.3614728681891724	-0.7176941035027431	6	
REGULATION OF INTRACELLULAR TRANSPORT%GOBP%GO:0032386	0.7870967741935484	0.9290550620854278	0.06011861425318512	-0.20913647714364925	-0.8848520747541904	185	
AMIDE METABOLIC PROCESS%GOBP%GO:0043603	0.7887029288702929	0.9297855648535566	0.058718587955594134	-0.20476755627049675	-0.888384602185415	237	
POSITIVE REGULATION OF NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0032241	0.790356394129979	0.9313184840766509	0.058718587955594134	-0.3826163515765272	-0.7249764325191634	5	
POSITIVE REGULATION OF RNA EXPORT FROM NUCLEUS%GOBP%GO:0046833	0.790356394129979	0.9313184840766509	0.058718587955594134	-0.3826163515765272	-0.7249764325191634	5	
PENTOSE PHOSPHATE PATHWAY%REACTOME%R-HSA-71336.8	0.7906976744186046	0.931460866784128	0.05909547987173424	-0.3127985946241218	-0.7685925549255701	13	
BIOCARTA_CCR3_PATHWAY%MSIGDB_C2%BIOCARTA_CCR3_PATHWAY	0.7918367346938775	0.9321262837580829	0.057366742676855584	-0.3170525344204292	-0.7569210252163299	11	
HDACS DEACETYLATE HISTONES%REACTOME%R-HSA-3214815.5	0.7919191919191919	0.9321262837580829	0.056886416047570075	-0.25135255896970066	-0.8252675288331477	41	
GLYCOSAMINOGLYCAN SYNTHESIS IN FIBROBLASTS%WIKIPATHWAYS_20250810%WP5395%HOMO SAPIENS	0.7924151696606786	0.9322642801384922	0.05629407497009682	-0.2710302412797572	-0.7908253198766209	26	
OOGENESIS%GOBP%GO:0048477	0.7924151696606786	0.9322642801384922	0.05629407497009682	-0.2710721833681311	-0.7909477005574554	26	
POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031112	0.7924151696606786	0.9322642801384922	0.05629407497009682	-0.2710029720896787	-0.7907457524974798	26	
EUKARYOTIC TRANSCRIPTION INITIATION%WIKIPATHWAYS_20250810%WP405%HOMO SAPIENS	0.7927565392354124	0.9325544665844528	0.056648418361399534	-0.25858582751219444	-0.7924920064820177	32	
BIOCARTA_PLATELETAPP_PATHWAY%MSIGDB_C2%BIOCARTA_PLATELETAPP_PATHWAY	0.7931769722814499	0.9329375784354506	0.05934876803356285	-0.3578104117913592	-0.7104224004446015	6	
METABOLIC REPROGRAMMING IN COLON CANCER%WIKIPATHWAYS_20250810%WP4290%HOMO SAPIENS	0.7938144329896907	0.9329427464765812	0.05773085492998127	-0.28181016046867763	-0.7847521265646757	20	
PHOSPHATIDYLCHOLINE METABOLIC PROCESS%GOBP%GO:0046470	0.7938775510204081	0.9329427464765812	0.057246113520288446	-0.2567782601073491	-0.8109404853790159	36	
FORMATION OF HIV-1 ELONGATION COMPLEX CONTAINING HIV-1 TAT%REACTOME%R-HSA-167200.5	0.793939393939394	0.9329427464765812	0.05676723874874463	-0.25075400549416027	-0.8233022942253979	41	
HIV TRANSCRIPTION ELONGATION%REACTOME%R-HSA-167169.4	0.793939393939394	0.9329427464765812	0.05676723874874463	-0.25075400549416027	-0.8233022942253979	41	
TAT-MEDIATED ELONGATION OF THE HIV-1 TRANSCRIPT%REACTOME%R-HSA-167246.4	0.793939393939394	0.9329427464765812	0.05676723874874463	-0.25075400549416027	-0.8233022942253979	41	
REGULATION OF CDH11 FUNCTION%REACTOME DATABASE ID RELEASE 93%9762292	0.7948717948717948	0.9335663614592403	0.05934876803356285	-0.3511251915636198	-0.7299675452081671	7	
REGULATION OF RELAXATION OF MUSCLE%GOBP%GO:1901077	0.7948717948717948	0.9335663614592403	0.05934876803356285	-0.3516225926698906	-0.7310016113283205	7	
POSITIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022409	0.7952069716775599	0.9335663614592403	0.06024840861580194	-0.21997122585667905	-0.8889041367748108	138	
EMBRYONIC APPENDAGE MORPHOGENESIS%GOBP%GO:0035113	0.7956349206349206	0.9338206494899782	0.05582647177874898	-0.26311072502175675	-0.7943013464229283	30	
EMBRYONIC LIMB MORPHOGENESIS%GOBP%GO:0030326	0.7956349206349206	0.9338206494899782	0.05582647177874898	-0.26311072502175675	-0.7943013464229283	30	
NEGATIVE REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050687	0.7957894736842105	0.9338907220375133	0.05859375689456714	-0.31561538461538463	-0.7620158321432967	12	
RESPONSE OF MTB TO PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 93%9637690	0.7967806841046278	0.934420485901638	0.056411838821759604	-0.273578790521705	-0.7803698522251251	22	
ACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0046464	0.7975206611570248	0.9346968729617982	0.057609110864425044	-0.29627591145437343	-0.7647749864518709	15	
NEUTRAL LIPID CATABOLIC PROCESS%GOBP%GO:0046461	0.7975206611570248	0.9346968729617982	0.057609110864425044	-0.29627591145437343	-0.7647749864518709	15	
POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY%GOBP%GO:0002714	0.7975206611570248	0.9346968729617982	0.057609110864425044	-0.29729546976836163	-0.7674067653634254	15	
POSITIVE REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0002891	0.7975206611570248	0.9346968729617982	0.057609110864425044	-0.29729546976836163	-0.7674067653634254	15	
INTRAFLAGELLAR TRANSPORT PROTEINS BINDING TO DYNEIN%WIKIPATHWAYS_20250810%WP4532%HOMO SAPIENS	0.797938144329897	0.9348769779211066	0.0574877409561325	-0.28393844181976635	-0.7757029946294861	19	
MITOCHONDRIAL GENE EXPRESSION%WIKIPATHWAYS_20250810%WP391%HOMO SAPIENS	0.797938144329897	0.9348769779211066	0.0574877409561325	-0.2851477690750937	-0.7790068050168092	19	
BIOCARTA_PCAF_PATHWAY%MSIGDB_C2%BIOCARTA_PCAF_PATHWAY	0.7979591836734694	0.9348769779211066	0.05700595265823873	-0.3142646022687477	-0.7502652056489455	11	
FATTY ACID OXIDATION%GOBP%GO:0019395	0.7983539094650206	0.9349379360587295	0.057366742676855584	-0.23443757270369137	-0.8200021296567694	56	
WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057	0.7991360691144709	0.9349379360587295	0.059603704257597284	-0.21032323380806112	-0.8783144710737935	169	
DISPLACEMENT OF DNA GLYCOSYLASE BY APEX1%REACTOME%R-HSA-110357.3	0.7991452991452992	0.9349379360587295	0.05909547987173424	-0.34397545405052166	-0.7151036833528625	7	
NEGATIVE REGULATION OF RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:1904153	0.7991452991452992	0.9349379360587295	0.05909547987173424	-0.34663590926566706	-0.7206346051129553	7	
NEURONAL ION CHANNEL CLUSTERING%GOBP%GO:0045161	0.7991452991452992	0.9349379360587295	0.05909547987173424	-0.34419532893093147	-0.7155607896231103	7	
BIOCARTA_CASPASE_PATHWAY%MSIGDB_C2%BIOCARTA_CASPASE_PATHWAY	0.7991543340380549	0.9349379360587295	0.05859375689456714	-0.3120239468936653	-0.7666891305222914	13	
FOREBRAIN CELL MIGRATION%GOBP%GO:0021885	0.7991803278688525	0.9349379360587295	0.05712585100181134	-0.2902800569407953	-0.7717875549557373	17	
TRANSPORT OF RCBL WITHIN THE BODY%REACTOME%R-HSA-9758890.2	0.7995735607675906	0.9349379360587295	0.05896944666909967	-0.3547997161296199	-0.7044447497990742	6	
AMYLOID PRECURSOR PROTEIN CATABOLIC PROCESS%GOBP%GO:0042987	0.8	0.9350427350427352	0.056886416047570075	-0.31359362040460537	-0.7486633251232573	11	
CELL-CELL JUNCTION MAINTENANCE%GOBP%GO:0045217	0.8	0.9350427350427352	0.056886416047570075	-0.3141640970400184	-0.750025262697824	11	
POSITIVE REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033138	0.8	0.9350427350427352	0.057852975703250924	-0.29517782352744204	-0.7487979357088635	14	
RECEPTOR CLUSTERING%GOBP%GO:0043113	0.8004073319755601	0.9351857826784579	0.05676723874874463	-0.27404861162646765	-0.7739878466805632	21	
REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060338	0.8004073319755601	0.9351857826784579	0.05676723874874463	-0.260866452702971	-0.7889093836707854	31	
ENTRAINMENT OF CIRCADIAN CLOCK%GOBP%GO:0009649	0.8008048289738431	0.9353172415274565	0.05617665863071758	-0.2729179542372058	-0.7784848496900374	22	
G PROTEIN-COUPLED DOPAMINE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007212	0.8012170385395537	0.9356876955830206	0.05652995250563114	-0.32091389846637153	-0.7427942517762752	10	
ATRIAL CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0003228	0.8020618556701031	0.936119135956358	0.057246113520288446	-0.32512598343607896	-0.7282261585691269	9	
MICROGLIA PATHOGEN PHAGOCYTOSIS PATHWAY%WIKIPATHWAYS_20250810%WP3937%HOMO SAPIENS	0.8020618556701031	0.936119135956358	0.057246113520288446	-0.32433254387245924	-0.7264489907175603	9	
REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0033157	0.8024948024948025	0.9362914830387281	0.057609110864425044	-0.22309387690003463	-0.8522887570436458	95	
ERK MAPK TARGETS%REACTOME DATABASE ID RELEASE 93%198753	0.8028169014084507	0.93655630465256	0.05605958750323349	-0.27152932769562943	-0.774523861753146	22	
CILIUM ASSEMBLY%GOBP%GO:0060271	0.8037974683544303	0.9370481377490613	0.0582216241124161	-0.20482249143560954	-0.8852628901523846	230	
MONOUBIQUITINATED PROTEIN DEUBIQUITINATION%GOBP%GO:0035520	0.8041237113402062	0.9370859407829731	0.05712585100181134	-0.32219495125284103	-0.7216611517219842	9	
PID_INSULIN_GLUCOSE_PATHWAY%MSIGDB_C2%PID_INSULIN_GLUCOSE_PATHWAY	0.8041666666666667	0.9370859407829731	0.057609110864425044	-0.29302859314979124	-0.7433458348331414	14	
GAMMA-AMINOBUTYRIC ACID SIGNALING PATHWAY%GOBP%GO:0007214	0.8055555555555556	0.9371972113907598	0.058718587955594134	-0.33982489634357604	-0.7064749307216661	7	
GLYCOSYLCERAMIDE METABOLIC PROCESS%GOBP%GO:0006677	0.8055555555555556	0.9371972113907598	0.058718587955594134	-0.3400270716993138	-0.7068952407753887	7	
REGULATION OF AMINO ACID IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0010958	0.8055555555555556	0.9371972113907598	0.058718587955594134	-0.3406630231822087	-0.7082173445548784	7	
REGULATION OF AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:1903789	0.8055555555555556	0.9371972113907598	0.058718587955594134	-0.3406630231822087	-0.7082173445548784	7	
REGULATION OF STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0050810	0.806060606060606	0.9376351603842955	0.05605958750323349	-0.251536760556037	-0.8035512810342764	37	
REGULATION OF BACH1 ACTIVITY%REACTOME%R-HSA-9708530.4	0.8061224489795918	0.9376351603842955	0.05652995250563114	-0.30869962765896086	-0.7369795642184404	11	
MAINTENANCE OF SYNAPSE STRUCTURE%GOBP%GO:0099558	0.8071278825995807	0.9384720278785393	0.05773085492998127	-0.37848850618897517	-0.7171550453496723	5	
BIOCARTA_41BB_PATHWAY%MSIGDB_C2%BIOCARTA_41BB_PATHWAY	0.8084210526315789	0.9397536817249736	0.057852975703250924	-0.3065285095647901	-0.740076652398624	12	
POSITIVE REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902932	0.8084210526315789	0.9397536817249736	0.057852975703250924	-0.3076053676165639	-0.7426765981693999	12	
DAG1 CORE M2 GLYCOSYLATIONS%REACTOME%R-HSA-8932504.1	0.8092243186582809	0.9402434082498742	0.057609110864425044	-0.37777130426092187	-0.7157961005658084	5	
INTRACELLULAR DISTRIBUTION OF MITOCHONDRIA%GOBP%GO:0048312	0.8092243186582809	0.9402434082498742	0.057609110864425044	-0.3760672058409007	-0.7125671972841844	5	
MITOCHONDRIAL TRNA PROCESSING%GOBP%GO:0090646	0.8094262295081968	0.9403216412722867	0.05652995250563114	-0.28558547967872583	-0.7593057594620071	17	
