name	description	Ctl-1	Ctl-2	Ctl-3	Mub-1	Mub-2	Mub-3
RPL13A	RPL13A	841.5467450153881	812.0473043816922	825.1016451959437	1082.6323587194809	1139.6850810403614	1008.1593693440983
RPL13P12	RPL13P12	1.0259564524867935	1.7119158941323753	1.323564844898429	2.5321771926546153	2.3333772389011065	1.2687053040596135
RPL13P5	RPL13P5	1.9087561906731039	2.482278046491944	0.9980980797594711	2.7431919587091667	1.9303393521818246	2.383628147021092
RPL13P8	RPL13P8	2.648399214558932	2.2682885597253972	1.4971471196392065	1.477103362381859	1.1242635787432604	2.1914000706484233
RPL14	RPL14	398.428995350627	393.9332461885362	400.2807255522331	468.8537086966075	486.74249203477086	478.782469821406
RPL14P1	RPL14P1	6.8476628340397605	6.141498270199897	7.3989444608256445	7.9341552036511285	7.869845051202823	9.380730126986233
RPL15	RPL15	594.8400073708895	584.7690704869427	601.2889997020535	703.4388241194522	736.4987066786039	667.8387829339256
RPL15P3	RPL15P3	1.1452537144038624	1.1341442798626986	1.1716803545002485	1.7514225582527756	1.6333640672307745	0.8265807284024754
RPL17	RPL17	9.54378095336552	7.917611010362236	7.6593178729368105	8.335083259154777	7.89105757155647	6.3435265202980675
RPL17P47	RPL17P47	3.3880422384447595	3.274039147528168	3.102783160991399	4.389107133934667	3.6697660211808314	3.1333176448745
RPL18	RPL18	642.6066310424839	616.3753176823617	658.2456836013712	767.7139218596685	797.5271277360446	674.3553147229591
RPL18A	RPL18A	337.8737052015228	313.5159970616679	354.15123603987143	418.31567222654246	428.53533618436506	349.27841476913903
RPL19	RPL19	1072.983433134502	1043.7551206525093	1057.5283110738449	1239.8805623833325	1302.830575080256	1239.1790715287716
RPL21	RPL21	206.52741983082984	200.55094699760778	206.51951137284013	233.99427407789193	233.82561185824454	228.4438459612795
RPL22	RPL22	33.23621717009542	32.24821565571862	33.47968124062748	46.04342195310309	49.59487258682534	44.78914179483181
RPL22L1	RPL22L1	45.90558638568815	45.258776451124675	43.39556868519439	35.450480697164615	36.31583484544268	34.98550989982571
RPL23	RPL23	463.6607381668804	452.95154663874985	475.2899660245916	584.4053945880798	583.6412850102278	595.407243756704
